transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,discount_percent,payment_mode,delivery_days,returned
TXN014909,CUST04683,PROD0754,2023-12-12,1,"₹48,839",36,Card,-3,No
TXN014910,CUST03200,PROD1128,2023-06-22,5,"₹13,738",23,Card,5,No
TXN014911,CUST00152,PROD0590,2022-10-12,1,"₹26,437",0,Card,4,No
TXN014912,CUST05158,PROD1056,2022-03-20,2,"₹18,492",2,Card,9,No
TXN014913,CUST03499,PROD0934,2023-03-11,4,"₹16,094",37,Card,3,No
TXN014914,CUST02213,PROD0679,2022-09-23,4,"₹19,593",10,Card,0,No
TXN014915,CUST02986,PROD1054,2023-07-16,1,"₹30,829",39,Card,2,No
TXN014916,CUST04095,PROD0681,2023-03-07,1000,"₹3,461",38,Card,7,No
TXN014917,CUST01568,PROD0871,2022-09-10,1,"₹12,811",2,Card,8,No
TXN014918,CUST00212,PROD0393,2022-02-25,1,"₹17,669",20,Card,2,No
TXN014919,CUST04838,PROD1056,2022-07-08,4,"₹1,102",4,Card,7,No
TXN014920,CUST02180,PROD0696,2022-08-02,4,"₹24,640",0,Card,4,No
TXN014921,CUST03224,PROD0972,2023-08-13,3,"₹40,354",13,Card,10,No
TXN014922,CUST04192,PROD0919,2022-03-27,5,"₹18,320",3,Card,2,No
TXN014923,CUST01527,PROD0849,2023-11-17,1,"₹2,191",18,Card,8,No
TXN014924,CUST00522,PROD0948,2023-12-17,1,"₹17,019",19,Card,4,No
TXN014925,CUST03947,PROD1173,2022-03-22,1000,"₹43,246",6,Card,3,No
TXN014926,CUST05136,PROD1100,2023-12-23,3,"₹7,512",8,Card,5,No
TXN014927,CUST01703,PROD0982,2023-02-24,5,"₹17,191",38,Card,3,No
TXN014928,CUST00018,PROD0407,2022-02-26,5,"₹35,122",33,Card,6,No
TXN014929,CUST03481,PROD0274,2022-02-16,3,"₹5,252",12,Card,10,No
TXN014930,CUST01720,PROD0741,2023-03-24,3,"₹25,898",3,Card,-3,No
TXN014931,CUST03317,PROD0549,2023-06-05,2,"₹14,785",35,Card,8,No
TXN014932,CUST04015,PROD0061,2023-01-22,1,"₹7,102",18,Card,2,No
TXN014933,CUST05074,PROD1155,2023-05-21,3,"₹46,547",16,Card,2,No
TXN014934,CUST00879,PROD0513,2022-05-09,4,"₹9,970",24,Card,0,No
TXN014935,CUST00594,PROD1084,2023-05-29,2,"₹17,413",13,Card,7,No
TXN014936,CUST04739,PROD0902,2023-08-27,1,"₹40,134",4,Card,5,No
TXN014937,CUST04897,PROD0380,2023-02-04,1,"₹30,802",6,Card,-3,No
TXN014938,CUST04551,PROD0347,2022-11-07,1,"₹3,836",13,Card,5,No
TXN014939,CUST01610,PROD0399,2022-04-19,3,"₹25,501",32,Card,8,No
TXN014940,CUST00876,PROD0007,2023-02-14,3,"₹2,629",11,Card,4,No
TXN014941,CUST05192,PROD0929,2023-11-12,2,"₹45,853",3,Card,-3,No
TXN014942,CUST05110,PROD1159,2023-03-11,2,"₹10,620",5,Card,4,No
TXN014943,CUST03232,PROD0955,2023-12-05,1,"₹39,085",0,Card,7,No
TXN014944,CUST05207,PROD1044,2023-08-17,4,"₹46,058",19,Card,0,No
TXN014945,CUST02449,PROD0327,2023-08-29,2,"₹12,059",25,Card,2,No
TXN014946,CUST04558,PROD0654,2022-01-31,3,"₹33,891",22,Card,6,No
TXN014947,CUST02137,PROD0143,2023-07-11,2,"₹31,764",11,Card,5,No
TXN014948,CUST02054,PROD0394,2023-06-01,1,"₹15,235",12,Card,2,No
TXN014949,CUST05041,PROD0483,2023-08-06,1,"₹24,231",17,Card,6,No
TXN014950,CUST00084,PROD0987,2023-09-05,1000,"₹36,630",30,Card,7,No
TXN014951,CUST01440,PROD0491,2023-07-11,1,"₹32,284",27,Card,4,No
TXN014952,CUST02669,PROD0951,2023-12-04,1,"₹34,718",4,Card,4,No
TXN014953,CUST05232,PROD0412,2023-01-04,1,"₹1,114",38,Card,-3,No
TXN014954,CUST02220,PROD0354,2023-04-07,5,"₹42,301",19,Card,1,No
TXN014955,CUST00699,PROD0432,2022-07-02,2,"₹17,857",19,Card,4,No
TXN014956,CUST01821,PROD0003,2023-11-14,2,"₹8,997",33,Card,5,No
TXN014957,CUST04626,PROD0956,2022-11-29,2,"₹6,632",13,Card,4,No
TXN014958,CUST04415,PROD0131,2022-04-02,1000,"₹35,866",14,Card,2,No
TXN014959,CUST01099,PROD1099,2023-11-18,1000,"₹1,916",35,Card,8,No
TXN014960,CUST02895,PROD1024,2023-05-08,2,"₹20,455",29,Card,2,No
TXN014961,CUST03418,PROD0160,2023-11-04,4,₹290,17,Card,8,No
TXN014962,CUST00249,PROD0017,2022-03-28,1,"₹43,877",33,Card,5,No
TXN014963,CUST04483,PROD0356,2023-09-28,2,"₹38,682",25,Card,5,No
TXN014964,CUST01958,PROD1056,2022-12-27,3,"₹9,590",35,Card,-3,No
TXN014965,CUST01891,PROD0889,2023-01-15,1,"₹36,009",18,Card,5,No
TXN014966,CUST04459,PROD0483,2022-07-22,1,"₹49,731",3,Card,-3,No
TXN014967,CUST03368,PROD1179,2022-02-13,5,"₹28,529",26,Card,2,No
TXN014968,CUST02116,PROD0610,2023-11-06,1,"₹47,727",2,Card,-3,No
TXN014969,CUST03064,PROD0773,2022-03-21,1,"₹33,058",11,Card,3,No
TXN014970,CUST01807,PROD0857,2022-10-03,4,"₹4,075",35,Card,7,No
TXN014971,CUST00296,PROD0796,2023-11-15,1,"₹32,221",38,Card,2,No
TXN014972,CUST02695,PROD0962,2022-06-16,2,"₹21,001",1,Card,8,No
TXN014973,CUST01992,PROD0802,2022-08-10,1,"₹5,109",33,Card,7,No
TXN014974,CUST03940,PROD0342,2023-02-16,1,"₹23,254",37,Card,9,No
TXN014975,CUST00032,PROD0406,2023-05-12,2,"₹18,980",30,Card,9,No
TXN014976,CUST04651,PROD0560,2023-11-14,2,"₹17,002",4,Card,2,No
TXN014977,CUST03876,PROD0577,2022-09-25,2,"₹13,413",19,Card,0,No
TXN014978,CUST04401,PROD0221,2022-02-18,1000,"₹14,588",37,Card,9,No
TXN014979,CUST00793,PROD0147,2023-10-03,2,"₹24,974",10,Card,4,No
TXN014980,CUST05228,PROD1001,2022-12-15,3,"₹12,098",30,Card,6,No
TXN014981,CUST04192,PROD0491,2023-01-01,1,"₹5,161",24,Card,5,No
TXN014982,CUST01090,PROD0353,2023-06-21,5,"₹23,014",3,Card,1,No
TXN014983,CUST00230,PROD1011,2023-03-14,4,"₹9,865",20,Card,0,No
TXN014984,CUST02781,PROD0081,2023-01-05,2,"₹33,473",0,Card,5,No
TXN014985,CUST04454,PROD0870,2022-07-24,1,"₹17,396",36,Card,4,No
TXN014986,CUST04498,PROD0705,2023-02-16,2,"₹20,230",27,Card,1,No
TXN014987,CUST00790,PROD0434,2023-08-01,1,"₹24,594",0,Card,0,No
TXN014988,CUST04195,PROD1147,2022-03-30,1000,"₹4,044",15,Card,4,No
TXN014989,CUST04367,PROD0740,2023-04-01,2,"₹25,234",1,Card,8,No
TXN014990,CUST01799,PROD0510,2022-07-08,2,"₹35,464",1,Card,3,No
TXN014991,CUST03981,PROD0594,2022-05-28,1,"₹8,011",16,Card,10,No
TXN014992,CUST04458,PROD0913,2023-08-21,1,"₹43,415",21,Card,0,No
TXN014993,CUST05284,PROD0480,2022-12-18,3,"₹9,506",15,Card,8,No
TXN014994,CUST03241,PROD0755,2023-03-23,2,"₹2,433",12,Card,1,No
TXN014995,CUST04636,PROD0727,2022-08-18,2,"₹45,317",6,Card,6,No
TXN014996,CUST03857,PROD1198,2022-04-19,1,"₹8,973",16,Card,6,No
TXN014997,CUST04929,PROD0346,2022-12-09,1,"₹25,994",20,Card,10,No
TXN014998,CUST05156,PROD0955,2023-01-01,1,"₹47,715",30,Card,8,No
TXN014999,CUST00314,PROD0105,2022-03-11,1000,"₹34,002",14,Card,1,No
TXN015000,CUST05396,PROD0788,2022-08-06,4,"₹5,980",22,Card,1,No
TXN015001,CUST00233,PROD0795,2023-03-17,5,"₹3,375",25,Card,6,No
TXN015002,CUST03508,PROD0393,2022-07-10,2,"₹43,675",29,Card,9,No
TXN015003,CUST01030,PROD0196,2023-06-05,5,₹582,10,Card,7,No
TXN015004,CUST03607,PROD0422,2022-03-07,1,"₹23,251",37,Card,4,No
TXN015005,CUST02712,PROD0881,2023-01-08,2,"₹12,189",25,Card,2,No
TXN015006,CUST04340,PROD0218,2022-01-12,1,"₹12,783",5,Card,8,No
TXN015007,CUST02289,PROD0153,2022-11-21,4,"₹15,937",2,Card,1,No
TXN015008,CUST04000,PROD0037,2023-05-17,2,"₹31,529",24,Card,1,No
TXN015009,CUST02606,PROD0690,2023-02-22,2,"₹34,432",14,Card,4,No
TXN015010,CUST03345,PROD0712,2023-08-18,5,"₹4,631",20,Card,0,No
TXN015011,CUST02123,PROD1194,2023-03-31,3,"₹6,433",5,Card,6,No
TXN015012,CUST02331,PROD0310,2023-06-01,1000,"₹16,515",22,Card,4,No
TXN015013,CUST03780,PROD0250,2022-01-22,2,"₹3,080",11,Card,4,No
TXN015014,CUST04183,PROD0942,2022-11-20,2,"₹44,390",26,Card,4,No
TXN015015,CUST00881,PROD0740,2023-01-10,3,"₹22,890",14,Card,4,No
TXN015016,CUST02978,PROD1169,2022-07-09,2,₹701,7,Card,7,No
TXN015017,CUST01173,PROD0625,2022-02-01,2,"₹39,619",24,Card,5,No
TXN015018,CUST00160,PROD0092,2022-01-12,2,"₹40,657",18,Card,-3,No
TXN015019,CUST02494,PROD1152,2022-09-20,4,"₹14,752",34,Card,1,No
TXN015020,CUST02130,PROD0575,2023-08-15,2,"₹45,064",20,Card,3,No
TXN015021,CUST03079,PROD0484,2022-11-08,3,"₹48,672",17,Card,10,No
TXN015022,CUST02230,PROD0834,2022-02-06,1,"₹4,196",28,Card,0,No
TXN015023,CUST02918,PROD0302,2022-11-17,1,"₹2,017",26,Card,1,No
TXN015024,CUST03014,PROD0488,2023-03-14,2,"₹22,351",39,Card,8,No
TXN015025,CUST01550,PROD0484,2023-02-02,2,"₹8,055",9,Card,9,No
TXN015026,CUST04574,PROD0648,2023-04-25,1,"₹38,351",4,Card,1,No
TXN015027,CUST03386,PROD0551,2023-08-25,5,"₹15,464",21,Card,0,No
TXN015028,CUST01580,PROD0463,2022-03-30,5,"₹9,165",13,Card,-3,No
TXN015029,CUST03372,PROD0303,2023-12-28,3,"₹18,295",39,Card,4,No
TXN015030,CUST01961,PROD0418,2022-06-11,2,"₹20,423",0,Card,2,No
TXN015031,CUST03845,PROD0068,2022-06-25,2,"₹11,029",12,Card,9,No
TXN015032,CUST04698,PROD0057,2022-02-23,3,"₹19,346",26,Card,5,No
TXN015033,CUST02391,PROD1177,2023-02-12,1,"₹35,531",16,Card,10,No
TXN015034,CUST01420,PROD0201,2023-03-17,3,"₹33,915",7,Card,3,No
TXN015035,CUST03918,PROD0599,2022-05-13,5,"₹26,589",27,Card,5,No
TXN015036,CUST03836,PROD0830,2022-04-20,2,"₹17,587",25,Card,9,No
TXN015037,CUST04429,PROD1063,2023-03-16,3,"₹2,950",19,Card,4,No
TXN015038,CUST04451,PROD1138,2022-09-05,5,"₹5,283",18,Card,7,No
TXN015039,CUST03631,PROD0135,2022-09-13,2,"₹17,618",13,Card,6,No
TXN015040,CUST04943,PROD0863,2023-05-20,4,"₹22,408",24,Card,9,No
TXN015041,CUST00163,PROD0774,2023-10-19,4,"₹32,759",35,Card,4,No
TXN015042,CUST00116,PROD0950,2022-09-04,5,"₹43,930",27,Card,9,No
TXN015043,CUST05199,PROD1147,2022-01-04,5,"₹46,171",7,Card,6,No
TXN015044,CUST01471,PROD0595,2022-09-02,3,"₹6,499",32,Card,7,No
TXN015045,CUST03080,PROD0213,2022-04-30,3,"₹45,914",5,Card,8,No
TXN015046,CUST05143,PROD0787,2022-08-18,1,"₹21,472",24,Card,7,No
TXN015047,CUST03853,PROD0502,2023-07-30,3,"₹18,751",0,Card,3,No
TXN015048,CUST02839,PROD1199,2022-03-22,1,"₹16,119",29,Card,9,No
TXN015049,CUST00543,PROD0171,2022-03-20,2,"₹8,328",4,Card,8,No
TXN015050,CUST00414,PROD0420,2023-06-14,3,₹377,8,Card,10,No
TXN015051,CUST00682,PROD1121,2022-07-26,3,"₹2,216",7,Card,-3,No
TXN015052,CUST00642,PROD0824,2023-12-02,2,"₹4,835",23,Card,6,No
TXN015053,CUST03979,PROD0021,2023-10-31,1,"₹15,939",24,Card,3,No
TXN015054,CUST01433,PROD0290,2022-06-14,2,"₹39,964",7,Card,2,No
TXN015055,CUST00669,PROD0622,2022-10-04,1,"₹11,669",37,Card,4,No
TXN015056,CUST02070,PROD1106,2022-10-22,1,"₹46,875",20,Card,5,No
TXN015057,CUST00969,PROD0107,2023-12-13,2,"₹43,430",18,Card,7,No
TXN015058,CUST01181,PROD0689,2023-03-09,3,"₹10,895",2,Card,6,No
TXN015059,CUST05142,PROD0945,2023-08-12,2,"₹26,768",38,Card,9,No
TXN015060,CUST05384,PROD0286,2022-02-12,2,"₹15,118",15,Card,1,No
TXN015061,CUST04820,PROD0621,2022-03-10,5,"₹22,254",0,Card,4,No
TXN015062,CUST03236,PROD0783,2022-05-19,3,"₹23,496",9,Card,5,No
TXN015063,CUST05256,PROD0728,2022-04-02,2,"₹10,245",5,Card,3,No
TXN015064,CUST00252,PROD0828,2022-02-17,2,"₹10,149",4,Card,4,No
TXN015065,CUST04301,PROD0132,2023-08-12,4,"₹21,619",16,Card,5,No
TXN015066,CUST02880,PROD0339,2023-09-23,1,"₹24,943",20,Card,4,No
TXN015067,CUST03999,PROD0221,2022-07-17,3,"₹17,258",28,Card,2,No
TXN015068,CUST00791,PROD0782,2023-03-05,1,"₹32,790",30,Card,9,No
TXN015069,CUST05181,PROD0849,2022-07-16,1,"₹21,931",2,Card,7,No
TXN015070,CUST04561,PROD0077,2023-04-15,5,"₹45,776",37,Card,10,No
TXN015071,CUST05422,PROD0605,2023-09-06,2,"₹14,979",27,Card,10,No
TXN015072,CUST01496,PROD0592,2022-05-28,2,"₹45,546",27,Card,4,No
TXN015073,CUST04490,PROD0050,2022-12-22,4,"₹35,501",0,Card,8,No
TXN015074,CUST03069,PROD0748,2023-02-23,1000,"₹16,748",11,Card,9,No
TXN015075,CUST02708,PROD0332,2022-02-28,1,"₹43,533",15,Card,8,No
TXN015076,CUST05008,PROD1176,2023-09-06,1,"₹35,993",24,Card,5,No
TXN015077,CUST05379,PROD1119,2023-07-22,5,"₹44,066",17,Card,2,No
TXN015078,CUST02578,PROD0678,2023-08-16,3,"₹3,715",7,Card,8,No
TXN015079,CUST05307,PROD0996,2023-04-23,5,"₹26,336",5,Card,1,No
TXN015080,CUST01236,PROD0958,2022-06-08,3,"₹38,192",8,Card,1,No
TXN015081,CUST01059,PROD0321,2023-03-21,2,"₹26,398",17,Card,0,No
TXN015082,CUST01171,PROD1114,2023-04-14,1,"₹29,780",29,Card,5,No
TXN015083,CUST03619,PROD0529,2022-05-13,2,"₹17,221",19,Card,1,No
TXN015084,CUST03660,PROD0868,2023-12-26,4,"₹24,976",17,Card,2,No
TXN015085,CUST03656,PROD0741,2022-04-02,1,"₹7,691",36,Card,3,No
TXN015086,CUST05369,PROD0716,2023-09-05,3,"₹16,741",28,Card,8,No
TXN015087,CUST00057,PROD0433,2022-11-19,1,"₹19,078",10,Card,-3,No
TXN015088,CUST01893,PROD1002,2023-12-17,2,"₹9,172",17,Card,6,No
TXN015089,CUST02570,PROD0380,2022-04-25,1,"₹32,736",32,Card,9,No
TXN015090,CUST04081,PROD0257,2023-10-21,2,"₹1,629",2,Card,-3,No
TXN015091,CUST04457,PROD0397,2022-10-15,3,"₹16,534",27,Card,4,No
TXN015092,CUST01949,PROD0789,2022-05-13,3,"₹1,154",4,Card,0,No
TXN015093,CUST00223,PROD0257,2023-02-15,2,"₹24,730",15,Card,0,No
TXN015094,CUST01640,PROD0973,2023-10-29,2,"₹31,275",3,Card,7,No
TXN015095,CUST04423,PROD0159,2023-12-05,1,"₹17,718",17,Card,10,No
TXN015096,CUST05218,PROD0829,2022-06-01,4,"₹38,873",26,Card,1,No
TXN015097,CUST05346,PROD0983,2023-08-23,4,"₹4,950",17,Card,9,No
TXN015098,CUST01758,PROD0203,2022-12-03,2,"₹11,842",1,Card,0,No
TXN015099,CUST00836,PROD0688,2023-06-12,2,"₹30,839",5,Card,-3,No
TXN015100,CUST02537,PROD0082,2022-04-20,3,"₹48,619",34,Card,1,No
TXN015101,CUST02526,PROD1049,2023-08-10,3,"₹8,406",18,Card,4,No
TXN015102,CUST00985,PROD0930,2023-12-25,3,"₹33,328",28,Card,5,No
TXN015103,CUST01358,PROD0018,2023-04-17,2,"₹30,107",10,Card,7,No
TXN015104,CUST04888,PROD0961,2022-06-08,4,"₹4,011",37,Card,0,No
TXN015105,CUST03061,PROD0887,2023-02-12,2,"₹4,572",0,Card,0,No
TXN015106,CUST04478,PROD1140,2022-12-11,2,"₹12,023",20,Card,-3,No
TXN015107,CUST01447,PROD1173,2022-06-12,1,"₹6,895",34,Card,5,No
TXN015108,CUST01372,PROD0021,2023-07-25,5,"₹40,141",7,Card,8,No
TXN015109,CUST03225,PROD0997,2022-07-23,3,"₹14,501",2,Card,1,No
TXN015110,CUST01875,PROD1172,2023-08-01,1,"₹19,759",14,Card,6,No
TXN015111,CUST02500,PROD0638,2022-09-18,5,"₹19,794",16,Card,8,No
TXN015112,CUST03362,PROD0937,2022-03-12,3,"₹8,207",27,Card,2,No
TXN015113,CUST01143,PROD0736,2023-04-28,2,"₹46,966",35,Card,2,No
TXN015114,CUST04310,PROD0633,2022-12-24,1000,"₹41,784",13,Card,6,No
TXN015115,CUST00565,PROD0640,2022-06-28,2,"₹36,291",16,Card,10,No
TXN015116,CUST04828,PROD0446,2022-05-02,1,"₹47,257",38,Card,1,No
TXN015117,CUST04535,PROD0287,2022-02-13,3,"₹15,176",19,Card,8,No
TXN015118,CUST01589,PROD0868,2022-05-04,4,"₹12,852",38,Card,1,No
TXN015119,CUST03986,PROD0665,2022-12-23,1,"₹29,786",5,Card,10,No
TXN015120,CUST04725,PROD0200,2023-12-27,4,₹439,5,Card,4,No
TXN015121,CUST04999,PROD0785,2023-03-24,4,"₹19,182",12,Card,3,No
TXN015122,CUST01471,PROD0148,2022-11-15,5,"₹29,313",34,Card,10,No
TXN015123,CUST03915,PROD0367,2022-08-23,1,"₹20,905",34,Card,-3,No
TXN015124,CUST03114,PROD0221,2023-03-22,3,"₹49,321",26,Card,3,No
TXN015125,CUST04491,PROD0228,2023-02-21,1,₹671,31,Card,2,No
TXN015126,CUST04343,PROD0306,2022-01-28,2,"₹17,144",33,Card,8,No
TXN015127,CUST03363,PROD0179,2023-10-08,1,"₹44,024",2,Card,9,No
TXN015128,CUST01637,PROD0968,2023-10-22,2,"₹41,200",31,Card,3,No
TXN015129,CUST02913,PROD0417,2022-04-03,1,"₹8,937",6,Card,0,No
TXN015130,CUST01473,PROD0610,2022-11-16,2,"₹2,763",33,Card,1,No
TXN015131,CUST01245,PROD0628,2022-01-02,1,"₹4,155",20,Card,10,No
TXN015132,CUST03738,PROD0123,2023-08-10,2,"₹1,356",28,Card,0,No
TXN015133,CUST02099,PROD0285,2023-06-12,1,"₹23,185",3,Card,3,No
TXN015134,CUST02598,PROD0707,2022-07-20,3,"₹33,897",3,Card,5,No
TXN015135,CUST05077,PROD0003,2023-08-07,2,"₹28,151",38,Card,-3,No
TXN015136,CUST05307,PROD0760,2022-04-20,1,"₹34,461",0,Card,3,No
TXN015137,CUST02513,PROD0262,2022-01-15,1,"₹40,096",30,Card,9,No
TXN015138,CUST04515,PROD0332,2023-01-22,4,"₹43,993",16,Card,6,No
TXN015139,CUST00259,PROD0965,2023-09-19,3,"₹37,207",6,Card,10,No
TXN015140,CUST02359,PROD0261,2022-10-02,1,"₹6,951",35,Card,3,No
TXN015141,CUST03394,PROD1027,2023-01-08,1000,"₹2,165",20,Card,0,No
TXN015142,CUST03779,PROD0772,2022-11-09,3,"₹23,440",22,Card,2,No
TXN015143,CUST03412,PROD0447,2022-11-03,1,"₹26,076",12,Card,8,No
TXN015144,CUST01269,PROD0773,2022-12-31,4,"₹41,290",33,Card,6,No
TXN015145,CUST00940,PROD0479,2022-10-03,5,"₹37,381",35,Card,-3,No
TXN015146,CUST02377,PROD0569,2022-04-16,3,"₹2,296",4,Card,3,No
TXN015147,CUST03952,PROD0867,2022-01-29,5,"₹25,620",35,Card,6,No
TXN015148,CUST00196,PROD0595,2023-07-15,1,"₹14,601",30,Card,6,No
TXN015149,CUST04158,PROD0440,2023-06-03,5,"₹40,530",11,Card,8,No
TXN015150,CUST03097,PROD0200,2023-05-08,1,"₹39,730",27,Card,8,No
TXN015151,CUST03636,PROD0668,2022-10-30,3,"₹39,672",27,Card,8,No
TXN015152,CUST00562,PROD0934,2022-10-22,2,"₹16,716",6,Card,7,No
TXN015153,CUST03450,PROD0279,2023-01-06,1,"₹33,495",33,Card,5,No
TXN015154,CUST03367,PROD1159,2023-09-11,5,"₹8,418",21,Card,-3,No
TXN015155,CUST03124,PROD0294,2022-12-21,1,"₹23,149",23,Card,4,No
TXN015156,CUST02892,PROD0205,2023-07-27,5,"₹39,286",13,Card,5,No
TXN015157,CUST00040,PROD0877,2023-06-10,2,"₹32,814",15,Card,3,No
TXN015158,CUST01768,PROD0085,2022-05-03,3,"₹2,772",10,Card,0,No
TXN015159,CUST02505,PROD0293,2023-09-17,1,"₹37,778",29,Card,10,No
TXN015160,CUST00788,PROD0390,2022-07-04,3,"₹45,534",37,Card,2,No
TXN015161,CUST01877,PROD1162,2022-10-05,4,"₹3,639",6,Card,3,No
TXN015162,CUST04098,PROD0411,2023-05-06,3,"₹22,976",2,Card,2,No
TXN015163,CUST01493,PROD0509,2022-05-12,2,"₹15,792",14,Card,3,No
TXN015164,CUST01130,PROD0618,2022-01-19,1,"₹15,777",29,Card,1,No
TXN015165,CUST02264,PROD1081,2022-06-23,1,"₹29,147",32,Card,5,No
TXN015166,CUST04873,PROD0092,2022-05-24,4,"₹32,508",36,Card,7,No
TXN015167,CUST04510,PROD0784,2023-06-03,3,"₹22,533",36,Card,1,No
TXN015168,CUST04022,PROD0571,2022-06-15,2,"₹41,630",16,Card,8,No
TXN015169,CUST04306,PROD0771,2023-03-08,1,"₹2,466",19,Card,6,No
TXN015170,CUST02186,PROD0193,2022-09-16,2,"₹13,491",32,Card,2,No
TXN015171,CUST01645,PROD1141,2023-05-22,3,"₹35,829",26,Card,3,No
TXN015172,CUST03561,PROD0707,2023-03-25,1,"₹16,780",36,Card,4,No
TXN015173,CUST02686,PROD0670,2022-12-16,2,"₹26,509",19,Card,3,No
TXN015174,CUST04822,PROD0904,2023-05-01,1,"₹48,711",33,Card,5,No
TXN015175,CUST01413,PROD1060,2023-09-21,3,"₹23,253",30,Card,0,No
TXN015176,CUST01222,PROD0624,2023-04-15,3,"₹42,513",4,Card,5,No
TXN015177,CUST02250,PROD0741,2022-04-30,1,"₹49,401",17,Card,3,No
TXN015178,CUST02240,PROD0197,2022-12-26,1,"₹45,274",18,Card,7,No
TXN015179,CUST04203,PROD0290,2023-01-31,1,"₹42,477",37,Card,10,No
TXN015180,CUST04423,PROD0766,2023-05-14,1,"₹32,942",16,Card,5,No
TXN015181,CUST00644,PROD1066,2023-02-27,3,"₹10,363",22,Card,5,No
TXN015182,CUST04453,PROD1011,2023-07-08,1,"₹44,827",1,Card,1,No
TXN015183,CUST02549,PROD0088,2022-12-17,2,"₹35,884",23,Card,4,No
TXN015184,CUST05404,PROD0176,2023-04-13,3,"₹39,326",0,Card,9,No
TXN015185,CUST04604,PROD0927,2023-03-12,5,"₹29,479",21,Card,8,No
TXN015186,CUST03806,PROD0278,2023-11-05,1,"₹7,099",13,Card,4,No
TXN015187,CUST05186,PROD0424,2023-04-22,1,"₹46,516",38,Card,1,No
TXN015188,CUST04291,PROD0033,2023-10-03,1,"₹14,516",39,Card,8,No
TXN015189,CUST05308,PROD1052,2023-10-17,2,"₹22,949",12,Card,9,No
TXN015190,CUST04143,PROD0209,2023-04-18,3,"₹6,029",11,Card,-3,No
TXN015191,CUST01386,PROD0602,2022-03-05,3,"₹33,209",6,Card,8,No
TXN015192,CUST02585,PROD0248,2022-02-24,1,"₹21,840",1,Card,9,No
TXN015193,CUST01602,PROD0847,2023-11-21,1,"₹24,079",2,Card,2,No
TXN015194,CUST04943,PROD0790,2022-10-04,2,"₹17,279",39,Card,7,No
TXN015195,CUST04805,PROD0018,2022-01-06,1,"₹27,914",35,Card,7,No
TXN015196,CUST03318,PROD0213,2023-10-07,4,"₹33,365",12,Card,8,No
TXN015197,CUST00808,PROD0514,2023-12-18,1,"₹8,002",38,Card,1,No
TXN015198,CUST02660,PROD1118,2023-11-26,4,"₹33,644",29,Card,10,No
TXN015199,CUST00115,PROD0857,2023-11-06,1,"₹29,124",35,Card,6,No
TXN015200,CUST02728,PROD0922,2022-03-29,4,"₹15,010",36,Card,1,No
TXN015201,CUST04727,PROD0807,2022-10-27,3,"₹48,591",13,Card,9,No
TXN015202,CUST02267,PROD1041,2022-07-20,2,"₹37,467",25,Card,1,No
TXN015203,CUST04293,PROD0528,2023-05-22,2,"₹29,296",39,Card,8,No
TXN015204,CUST04497,PROD0177,2022-04-15,3,"₹40,059",6,Card,4,No
TXN015205,CUST03902,PROD1155,2022-12-21,1,"₹46,742",27,Card,4,No
TXN015206,CUST02729,PROD0298,2023-09-24,5,"₹31,339",7,Card,8,No
TXN015207,CUST04172,PROD1087,2022-12-07,2,"₹4,545",14,Card,0,No
TXN015208,CUST01450,PROD0998,2023-01-30,4,"₹23,309",4,Card,5,No
TXN015209,CUST04383,PROD0797,2022-10-15,2,"₹25,709",32,Card,5,No
TXN015210,CUST01569,PROD1154,2023-05-12,2,"₹36,604",35,Card,1,No
TXN015211,CUST01323,PROD0363,2022-03-18,2,"₹5,686",35,Card,9,No
TXN015212,CUST00861,PROD0616,2022-07-22,2,"₹13,116",2,Card,10,No
TXN015213,CUST00742,PROD0268,2023-02-17,3,"₹13,617",21,Card,5,No
TXN015214,CUST01731,PROD0500,2023-10-28,4,"₹36,540",21,Card,5,No
TXN015215,CUST04905,PROD0914,2022-12-30,5,"₹44,444",31,Card,7,No
TXN015216,CUST02934,PROD0217,2022-02-04,1,"₹5,440",37,Card,-3,No
TXN015217,CUST03519,PROD0646,2022-04-09,4,₹730,22,Card,1,No
TXN015218,CUST04510,PROD1005,2023-10-16,1,"₹12,046",20,Card,7,No
TXN015219,CUST04527,PROD0546,2022-12-31,1,"₹5,513",3,Card,9,No
TXN015220,CUST05350,PROD0723,2022-04-08,1,"₹29,380",14,Card,-3,No
TXN015221,CUST03168,PROD0968,2022-12-05,1,"₹21,771",20,Card,0,No
TXN015222,CUST01919,PROD0693,2022-09-18,4,"₹42,961",19,Card,4,No
TXN015223,CUST02219,PROD0784,2023-10-30,3,"₹42,990",19,Card,0,No
TXN015224,CUST01341,PROD0922,2023-11-04,1,"₹28,330",24,Card,0,No
TXN015225,CUST04640,PROD1021,2023-05-15,2,"₹1,066",30,Card,3,No
TXN015226,CUST01515,PROD0027,2023-10-08,1,"₹20,121",3,Card,8,No
TXN015227,CUST01412,PROD1136,2023-09-10,3,"₹45,730",28,Card,6,No
TXN015228,CUST03037,PROD1161,2023-01-05,2,"₹25,208",34,Card,1,No
TXN015229,CUST04168,PROD0262,2022-10-30,3,"₹42,746",29,Card,2,No
TXN015230,CUST01023,PROD0647,2022-06-04,5,"₹19,570",8,Card,3,No
TXN015231,CUST04628,PROD0689,2022-08-21,2,"₹11,502",36,Card,0,No
TXN015232,CUST02287,PROD0522,2023-12-27,3,"₹19,107",4,Card,0,No
